cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,run_started_at_utc,dataset_sha256,config_sha256,prompt_sha256,git_commit,python_version,requests_version,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#2011,Pionopsitta pileata,Pionopsitta,pileata,Psittacidae,Psittaciformes,cuiú-cuiú,Pileated Parrot,BR,False,False,False,False,,BR,Pileated Parrot,recpar3,True,binomial,False,Pileated Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Pileated Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-b77ee04306fdae0233c2,22954c03-29fa-4ecb-92a6-583528b28a69,OpenAI,1788373315,2026-09-02T18:26:54.628725+00:00,0,53,165,218,,pileated parrot,pileated parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2049,Triclaria malachitacea,Triclaria,malachitacea,Psittacidae,Psittaciformes,sabiá-cica,Blue-bellied Parrot,BR,True,False,False,False,,"BR, En",Blue-bellied Parrot,blbpar4,True,binomial,False,Blue-bellied Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Blue-bellied Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-bae72911ebb734f3b907,f9bbf7b2-8c69-4d62-b508-c3b7e3762e9e,OpenAI,1788373316,2026-09-02T18:26:54.628743+00:00,0,52,59,111,,blue bellied parrot,blue bellied parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2006,Pyrilia barrabandi,Pyrilia,barrabandi,Psittacidae,Psittaciformes,curica-de-bochecha-laranja,Orange-cheeked Parrot,BR,False,False,False,False,,BR,Orange-cheeked Parrot,orcpar2,True,binomial,False,Orange-cheeked Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Orange-cheeked Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-5ae640c22082cb72ec84,d4c16a13-e048-46ea-89eb-5db8c71ee68e,OpenAI,1788373316,2026-09-02T18:26:54.628763+00:00,0,55,71,126,,orange cheeked parrot,orange cheeked parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2009,Pyrilia caica,Pyrilia,caica,Psittacidae,Psittaciformes,curica-de-chapéu-preto,Caica Parrot,BR,False,False,False,False,,BR,Caica Parrot,caipar2,True,binomial,False,Caica Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Caica Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-ef1a22c5486cbdba0c27,e3ad80be-876e-4880-a320-7db59635e2c0,OpenAI,1788373318,2026-09-02T18:26:54.628782+00:00,0,55,375,430,,caica parrot,caica parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2005,Pyrilia aurantiocephala,Pyrilia,aurantiocephala,Psittacidae,Psittaciformes,papagaio-de-cabeça-laranja,Bald Parrot,BR,True,False,False,False,,"BR, En",Bald Parrot,balpar1,True,binomial,False,Bald Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Bald Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-853589d7e7e6a136d9cc,aed22253-09d4-486c-8924-fce04ee1acde,OpenAI,1788373320,2026-09-02T18:26:54.628828+00:00,0,56,105,161,,bald parrot,bald parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2004,Pyrilia vulturina,Pyrilia,vulturina,Psittacidae,Psittaciformes,curica-urubu,Vulturine Parrot,BR,True,False,False,False,,"BR, En",Vulturine Parrot,vulpar1,True,binomial,False,Vulturine Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Vulturine Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-c26d80a0c49c2f8849cb,c33d4dbe-f977-49ca-8e09-5b4e7730a05d,OpenAI,1788373321,2026-09-02T18:26:54.628849+00:00,0,52,69,121,,vulturine parrot,vulturine parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2023,Pionus fuscus,Pionus,fuscus,Psittacidae,Psittaciformes,maitaca-roxa,Dusky Parrot,BR,False,False,False,False,,BR,Dusky Parrot,duspar1,True,binomial,False,Dusky Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Dusky Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-4592b42149c3217002bc,c419b285-703f-4c1d-b4ef-a6acf581c140,OpenAI,1788373321,2026-09-02T18:26:54.628867+00:00,0,52,59,111,,dusky parrot,dusky parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2019,Pionus maximiliani,Pionus,maximiliani,Psittacidae,Psittaciformes,maitaca-verde,Scaly-headed Parrot,BR,False,False,False,False,,BR,Scaly-headed Parrot,schpar1,True,binomial,False,Scaly-headed Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Scaly-headed Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-584614ea27baa3a611cb,dfbad5c7-b595-428f-b50d-f686dadde9e1,OpenAI,1788373322,2026-09-02T18:26:54.628885+00:00,0,52,58,110,,scaly headed parrot,scaly headed parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2017,Pionus menstruus,Pionus,menstruus,Psittacidae,Psittaciformes,maitaca-de-cabeça-azul,Blue-headed Parrot,BR,False,False,False,False,,BR,Blue-headed Parrot,blhpar1,True,binomial,False,Blue-headed Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Blue-headed Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-95365e1bf4d2839c7a51,85dbbe91-12c3-4a48-adc8-04f8f8c39ea4,OpenAI,1788373297,2026-09-02T18:26:54.628905+00:00,0,57,51,108,,blue headed parrot,blue headed parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2013,Graydidascalus brachyurus,Graydidascalus,brachyurus,Psittacidae,Psittaciformes,curica-verde,Short-tailed Parrot,BR,False,False,False,False,,BR,Short-tailed Parrot,shtpar2,True,binomial,False,Short-tailed Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Short-tailed Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-0d0ae7a828d048c4d6f3,cd36a5ac-8902-41b7-ba2e-1c7d84e10e91,OpenAI,1788373297,2026-09-02T18:26:54.628924+00:00,0,51,187,238,,short tailed parrot,short tailed parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2015,Alipiopsitta xanthops,Alipiopsitta,xanthops,Psittacidae,Psittaciformes,papagaio-galego,Yellow-faced Parrot,BR,False,False,False,False,,BR,Yellow-faced Parrot,yefpar5,True,binomial,False,Yellow-faced Parrot,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Yellow-faced Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-4f0e5d720b390a320887,27817491-94d8-408a-87ff-6e8ca85a7683,OpenAI,1788373297,2026-09-02T18:26:54.628944+00:00,0,53,47,100,,yellow faced parrot,yellow faced parrot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#2025,Amazona festiva,Amazona,festiva,Psittacidae,Psittaciformes,papagaio-da-várzea,Festive Parrot,BR,False,False,False,False,,BR,Festive Amazon,fespar1,True,binomial,True,Festive Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Festive Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-ada6df8806a439b72b55,3d2f5e4a-0e5f-44ca-add1-ea75e172f779,OpenAI,1788373297,2026-09-02T18:26:54.628962+00:00,0,54,67,121,,festive amazon,festive parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2027,Amazona vinacea,Amazona,vinacea,Psittacidae,Psittaciformes,papagaio-de-peito-roxo,Vinaceous-breasted Parrot,BR,False,False,False,False,,BR,Vinaceous-breasted Amazon,vinpar1,True,binomial,True,Vinaceous-breasted Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Vinaceous-breasted Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-f87afd8c0d955ba374cd,841dac8c-c229-4cc3-b0bf-bdd0a1a6e783,OpenAI,1788373297,2026-09-02T18:26:54.628980+00:00,0,55,70,125,,vinaceous breasted amazon,vinaceous breasted parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2028,Amazona pretrei,Amazona,pretrei,Psittacidae,Psittaciformes,papagaio-charão,Red-spectacled Parrot,BR,False,False,False,False,,BR,Red-spectacled Amazon,respar2,True,binomial,True,Red-spectacled Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Red-spectacled Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-3bd10a0b28494dc0bf63,e6a9a352-4602-4c41-ab35-2810b28239d9,OpenAI,1788373301,2026-09-02T18:26:54.629000+00:00,0,52,57,109,,red spectacled amazon,red spectacled parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2033,Amazona autumnalis,Amazona,autumnalis,Psittacidae,Psittaciformes,papagaio-diadema,Red-lored Parrot,BR,False,False,False,False,,BR,Red-lored Amazon,relpar10,True,binomial,True,Red-lored Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Diademed Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-4cecd5aec33214ea6888,f5422e69-33c9-4316-af4a-48fbf3e62a4c,OpenAI,1788373302,2026-09-02T18:26:54.629020+00:00,0,53,62,115,,diademed amazon,red lored parrot,False,False,,complete,4,hallucinated
CBRO#2035,Amazona dufresniana,Amazona,dufresniana,Psittacidae,Psittaciformes,papagaio-de-bochecha-azul,Blue-cheeked Parrot,BR,False,False,False,True,,BR#,Blue-cheeked Amazon,blcpar2,True,binomial,True,Blue-cheeked Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Blue-cheeked Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-cd276dfe127a7fa9372c,4772c0f8-3269-4a55-88dc-544cdbc4d327,OpenAI,1788373302,2026-09-02T18:26:54.629040+00:00,0,57,79,136,,blue cheeked parrot,blue cheeked parrot,True,True,cbro,complete,0,correct
CBRO#2036,Amazona rhodocorytha,Amazona,rhodocorytha,Psittacidae,Psittaciformes,chauá,Red-browed Parrot,BR,True,False,False,False,,"BR, En",Red-browed Amazon,rebpar7,True,binomial,True,Red-browed Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Red-browed Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-8ec0a02f3c0986aa2132,dde58be3-273e-4696-93b4-82d4688df3e1,OpenAI,1788373302,2026-09-02T18:26:54.629059+00:00,0,49,67,116,,red browed amazon,red browed parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2037,Amazona ochrocephala,Amazona,ochrocephala,Psittacidae,Psittaciformes,papagaio-campeiro,Yellow-crowned Parrot,BR,False,False,False,False,,BR,Yellow-crowned Amazon,ywcpar,True,binomial,True,Yellow-crowned Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Yellow-crowned Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-a57f3a2a941185085f93,594cbb2a-a04c-419a-a10c-6bd3d2767e1c,OpenAI,1788373303,2026-09-02T18:26:54.629079+00:00,0,53,221,274,,yellow crowned amazon,yellow crowned parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2041,Amazona aestiva,Amazona,aestiva,Psittacidae,Psittaciformes,papagaio-verdadeiro,Turquoise-fronted Parrot,BR,False,False,False,False,,BR,Turquoise-fronted Amazon,bufpar,True,binomial,True,Turquoise-fronted Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Turquoise-fronted Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-c49983cfcd06a7d51774,4dff764f-88e4-4f98-adad-741fbe876cac,OpenAI,1788373305,2026-09-02T18:26:54.629098+00:00,0,54,60,114,,turquoise fronted amazon,turquoise fronted parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2030,Amazona farinosa,Amazona,farinosa,Psittacidae,Psittaciformes,papagaio-moleiro,Mealy Parrot,BR,False,False,False,False,,BR,Mealy Amazon,meapar,True,binomial,True,Mealy Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Southern Mealy Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-96cf4b1aabfd6aeb3ce6,ed235ed2-75ee-46c7-8c14-48e8ed1bf62a,OpenAI,1788373308,2026-09-02T18:26:54.629118+00:00,0,53,207,260,,southern mealy amazon,mealy parrot,False,False,,complete,4,hallucinated
CBRO#2029,Amazona kawalli,Amazona,kawalli,Psittacidae,Psittaciformes,papagaio-dos-garbes,Kawall's Parrot,BR,True,False,False,False,,"BR, En",Kawall's Amazon,kawpar1,True,binomial,True,Kawall's Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Kawall's Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-8bdd5ad239e3fabad165,16b1099c-1ecb-4de9-a524-ebe104e671f2,OpenAI,1788373306,2026-09-02T18:26:54.629137+00:00,0,55,127,182,,kawalls amazon,kawalls parrot,False,True,ebird;avilist,complete,0,correct
CBRO#2031,Amazona brasiliensis,Amazona,brasiliensis,Psittacidae,Psittaciformes,papagaio-de-cara-roxa,Red-tailed Parrot,BR,True,False,False,False,,"BR, En",Red-tailed Amazon,retpar1,True,binomial,True,Red-tailed Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Red-tailed Parrot,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-4ea145f06f803826e754,c0648bd3-b8ef-4c37-baae-7cd01a553145,OpenAI,1788373307,2026-09-02T18:26:54.629156+00:00,0,55,67,122,,red tailed parrot,red tailed parrot,True,True,cbro,complete,0,correct
CBRO#2032,Amazona amazonica,Amazona,amazonica,Psittacidae,Psittaciformes,curica,Orange-winged Parrot,BR,False,False,False,False,,BR,Orange-winged Amazon,orwpar,True,binomial,True,Orange-winged Amazon,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Orange-winged Amazon,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-a8c7438a85c01a992b4f,c3bf4b0d-ef4a-497e-939e-228e260e5902,OpenAI,1788373309,2026-09-02T18:26:54.629175+00:00,0,49,137,186,,orange winged amazon,orange winged parrot,False,True,ebird;avilist,complete,0,correct
CBRO#1966,Forpus modestus,Forpus,modestus,Psittacidae,Psittaciformes,periquito-santo-do-norte,Schomburgk's Parrotlet,BR,False,False,False,False,,BR,Dusky-billed Parrotlet,dubpar1,True,binomial,True,Dusky-billed Parrotlet,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788373245-IIkhUMVoayeWalUGnTLS,openrouter_batch_sequence,Tui Parakeet,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788373245-7339fa5a4f69a71c56df,ffbe5166-41bc-497a-856e-30202d5ee8d0,OpenAI,1788373310,2026-09-02T18:26:54.629194+00:00,0,55,332,387,,tui parakeet,schomburgks parrotlet,False,False,,complete,2,intra_family
